"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2013-10-01 00:00:00",276.227966308594,277.069946289062,-35.3039627075195,-0.020000159740448,276.248077392578,277.074371337891,0.922939300537109,0.000228791701374575,0,5.30355644226074,0,1.89846706390381,21.9220428466797
"2","2013-10-01 06:00:00",277.770935058594,277.908233642578,-20.7740688323975,-6.64929580688477,277.782409667969,277.915344238281,0.980498194694519,2.46971194428625e-05,0,10.3954486846924,0,3.33855986595154,8.33574104309082
"3","2013-10-01 12:00:00",277.586273193359,277.860046386719,-26.0919151306152,-6.01673650741577,277.599853515625,277.866424560547,0.971653163433075,0.000156869078637101,0,9.50277423858643,0,1.51077651977539,9.99999897748375e-16
"4","2013-10-01 18:00:00",277.201416015625,277.500274658203,-36.9566612243652,6.08978748321533,277.214935302734,277.503997802734,0.957709848880768,4.54395740234759e-05,0,11.571949005127,0,1.3000077009201,0
"5","2013-10-02 00:00:00",278.569305419922,278.578002929688,-10.99303150177,2.37720799446106,278.581329345703,278.578338623047,0.979442536830902,1.81292616616702e-05,0,10.021523475647,0,2.9935998916626,20.719217300415
"6","2013-10-02 06:00:00",278.393157958984,278.383728027344,-12.9757041931152,9.68464756011963,278.403930664062,278.390808105469,0.974307179450989,1.75888853846118e-05,0,11.5333442687988,0,4.10339212417603,5.5475492477417
"7","2013-10-02 12:00:00",277.351135253906,277.713104248047,-49.0574836730957,5.87952423095703,277.364349365234,277.716918945312,0.95100474357605,7.29276052879868e-07,0,14.0052471160889,0,1.47360277175903,9.99999897748375e-16
"8","2013-10-02 18:00:00",278.146667480469,278.252380371094,-21.5836849212646,0.349729478359222,278.158050537109,278.259368896484,0.973600268363953,1.63358108693501e-05,0,12.6052656173706,0,0.0970830172300339,0
"9","2013-10-03 00:00:00",278.994140625,278.885437011719,-3.93301582336426,18.9529838562012,279.00244140625,278.891693115234,0.966897368431091,1.57485010277014e-05,0,11.4573450088501,0,0.180266425013542,57.0615539550781
"10","2013-10-03 06:00:00",278.412994384766,278.639221191406,-19.7070007324219,14.1326723098755,278.422760009766,278.642395019531,0.944818377494812,2.96040025205002e-06,0,8.8768138885498,0,0.290509134531021,12.2246198654175
"11","2013-10-03 12:00:00",277.630126953125,277.922424316406,-34.5233116149902,13.1891212463379,277.643188476562,277.929321289062,0.940894782543182,0,0,11.5348024368286,0,0.0117479749023914,9.99999897748375e-16
"12","2013-10-03 18:00:00",276.621887207031,277.381256103516,-56.3969535827637,19.924259185791,276.634826660156,277.383422851562,0.897560954093933,3.19707687594928e-05,0,9.24754047393799,0,0.221450492739677,0
"13","2013-10-04 00:00:00",278.410858154297,279.084625244141,-49.1098899841309,59.8437957763672,278.423706054688,279.089904785156,0.835593104362488,6.30859176453669e-06,0,9.7913064956665,0,0.189757108688354,33.8295745849609
"14","2013-10-04 06:00:00",277.943450927734,278.546447753906,-37.3819274902344,38.9636764526367,277.955932617188,278.549865722656,0.881987154483795,0.000269579264568165,0,7.96096754074097,0,0.558502316474915,13.4927911758423
"15","2013-10-04 12:00:00",277.491577148438,279.038848876953,-76.7083969116211,72.7361907958984,277.499755859375,279.044799804688,0.679309070110321,0,0,7.42174625396729,0,0.162204265594482,9.99999897748375e-16
"16","2013-10-04 18:00:00",277.283630371094,279.81298828125,-37.7140350341797,27.9025974273682,277.297485351562,279.815948486328,0.593044102191925,0,0,2.37095236778259,0,0,0
"17","2013-10-05 00:00:00",279.347900390625,280.042297363281,-27.7670745849609,27.6309604644775,279.355072021484,280.043640136719,0.876417934894562,5.06751484863344e-06,0,5.69968795776367,0,0.848960041999817,55.502986907959
"18","2013-10-05 06:00:00",279.800506591797,280.668273925781,-12.0722904205322,3.0247118473053,279.806701660156,280.669708251953,0.92080295085907,0.000179226364707574,0,2.04471755027771,0,1.74603855609894,5.84596729278564
"19","2013-10-05 12:00:00",279.92138671875,280.143737792969,-18.684928894043,5.79061460494995,279.929565429688,280.146942138672,0.968241453170776,0.0010959142819047,0,10.2517461776733,0,7.97054100036621,9.99999897748375e-16
"20","2013-10-05 18:00:00",275.3515625,275.262023925781,-5.63312101364136,10.9859342575073,275.376312255859,275.270202636719,0.965948283672333,0.000106748128018808,0,8.1539831161499,0.00450912630185485,9.69421863555908,0
"21","2013-10-06 00:00:00",276.279724121094,275.707611083984,12.5032138824463,35.116943359375,276.295532226562,275.7109375,0.936944603919983,6.60310206512804e-08,0,6.87285375595093,0,0.174842745065689,94.8889312744141
"22","2013-10-06 06:00:00",276.67333984375,276.803314208984,-3.12671184539795,7.27022075653076,276.689147949219,276.809173583984,0.882616281509399,2.3495958512143e-09,0,1.3216335773468,0.000273632555035874,0.0752139836549759,8.20338249206543
"23","2013-10-06 12:00:00",274.602661132812,276.037872314453,-11.8889284133911,0.132736891508102,274.625366210938,276.045593261719,0.885871946811676,3.43513856932987e-05,0,0.86715704202652,0,0.0429490618407726,9.99999897748375e-16
"24","2013-10-06 18:00:00",275.945861816406,276.178192138672,-18.5754222869873,-1.32656931877136,275.963714599609,276.185241699219,0.965351402759552,3.84990125894547e-05,0,7.23206472396851,0,1.07759857177734,0
"25","2013-10-07 00:00:00",276.334564208984,275.976043701172,4.27951526641846,34.3403549194336,276.350891113281,275.977966308594,0.924157440662384,3.30155131678112e-07,0,6.3457932472229,0,0.722883939743042,136.294250488281
"26","2013-10-07 06:00:00",275.290374755859,275.691375732422,-25.9077644348145,9.43237972259521,275.310943603516,275.696594238281,0.921230494976044,0,0,6.28880167007446,0.000657140742987394,0.123916208744049,12.6944074630737
"27","2013-10-07 12:00:00",273.853332519531,274.361297607422,-35.1828308105469,-5.24975395202637,273.870971679688,274.364532470703,0.951127707958221,0,0,6.76683330535889,0,0.0148127852007747,9.99999897748375e-16
